时间,系统,序列号,数据是否完整,运行级别,列车头部Link,列车头部Offset,列车头部方向,列车速度,EBI,列车是否停稳,当前站编号,下一站编号,ATO主流程,ATO驾驶状态,ATO已激活,牵引状态,制动状态,ATO模拟量输出,目标速度,目标距离,当前坡度,PID控制器期望加速度,记录停车阶段的误差,ATO输出模拟量,列车参考速度,列车重量,网压,网流,牵引力,空气制动力,电制动力,转向架常用制动不可用数量,转向架紧急制动不可用数量,TMS输入端口2偏移量9车辆施加牵引,车辆施加制动,推荐速度,牵引制动状态,列车停车精度,ATO停车超限,乘客满载率
06:23:57,4645,81165,True,3,190,18144,55,1738,2222,AA,36,37,3,1,1,1,0,30,1806,130760,23,59,9999999,8758288,5925,14661,750,2412,1002,0,0,0,0,1,0,65535,1,-1,AA,0
06:23:57,4645,81166,True,3,190,18491,55,1743,2222,AA,36,37,3,1,1,1,0,4,1806,130413,23,57,9999999,8525260,5944,14661,750,2381,982,0,0,0,0,1,0,65535,1,-1,AA,0
06:23:57,4645,81167,True,3,190,18841,55,1752,2222,AA,36,37,3,1,1,1,0,16,1806,130063,23,0,9999999,1000000,5974,14661,750,2395,978,0,0,0,0,1,0,65535,2,-1,AA,0
06:23:57,4645,81168,True,3,190,19192,55,1759,2222,AA,36,37,3,1,1,1,0,16,1806,129712,23,0,9999999,1000000,6000,14661,749,2385,971,0,0,0,0,1,0,65535,2,-1,AA,0
06:23:57,4645,81169,True,3,190,19898,55,1773,2222,AA,36,37,3,1,1,1,0,16,1806,129006,23,0,9999999,1000000,6015,14661,749,2380,955,0,0,0,0,1,0,65535,2,-1,AA,0
06:23:58,4645,81170,True,3,190,20254,55,1782,2222,AA,36,37,3,1,1,1,0,16,1806,128650,23,0,9999999,1000000,6045,14661,753,2363,940,0,0,0,0,1,0,65535,2,-1,AA,0
06:23:58,4645,81171,True,3,190,20254,55,1782,2222,AA,36,37,3,1,1,1,0,16,1806,128650,23,0,9999999,1000000,6076,14661,757,1712,663,0,0,0,0,1,0,65535,2,-1,AA,0
06:23:58,4645,81172,True,3,190,20619,55,1787,2222,AA,36,37,3,1,1,1,0,16,1806,128285,23,0,9999999,1000000,6089,14661,761,1407,552,0,0,0,0,1,0,65535,2,-1,AA,0
06:23:58,4645,81173,True,3,190,20976,55,1790,2222,AA,36,37,3,1,1,1,0,16,1806,127928,23,0,9999999,1000000,6104,14661,770,779,265,0,0,0,0,1,0,65535,2,-1,AA,0
06:23:58,4645,81174,True,3,190,21690,55,1786,2222,AA,36,37,3,1,1,1,0,16,1806,127214,23,0,9999999,1000000,6103,14661,790,118,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:23:59,4645,81175,True,3,190,21690,55,1786,2222,AA,36,37,3,1,1,1,0,16,1806,127214,23,0,9999999,1000000,6089,14661,791,105,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:23:59,4645,81176,True,3,190,22045,55,1782,2222,AA,36,37,3,1,1,1,0,16,1806,126859,23,0,9999999,1000000,6077,14661,792,132,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:23:59,4645,81177,True,3,190,22400,55,1776,2222,AA,36,37,3,1,1,1,0,16,1806,126504,23,0,9999999,1000000,6055,14661,785,134,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:23:59,4645,81178,True,3,190,22753,55,1772,2222,AA,36,37,3,1,1,1,0,16,1806,126151,23,0,9999999,1000000,6045,14661,786,134,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:23:59,4645,81179,True,3,190,23106,55,1768,2222,AA,36,37,3,1,1,1,0,16,1806,125798,23,0,9999999,1000000,6025,14661,785,135,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:00,4645,81180,True,3,190,23808,55,1758,2222,AA,36,37,3,1,1,1,0,16,1806,125096,23,0,9999999,1000000,6014,14661,784,134,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:00,4645,81181,True,3,190,23808,55,1758,2222,AA,36,37,3,1,1,1,0,16,1806,125096,23,0,9999999,1000000,5993,14661,791,134,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:00,4645,81182,True,3,190,24167,55,1754,2222,AA,36,37,3,1,1,1,0,16,1806,124737,23,0,9999999,1000000,5975,14661,792,133,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:00,4645,81183,True,3,190,24569,55,1747,2222,AA,36,37,3,1,1,1,0,16,1806,124335,23,0,9999999,1000000,5962,14661,787,133,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:00,4645,81184,True,3,190,24917,55,1745,2222,AA,36,37,3,1,1,1,0,16,1806,123987,23,0,9999999,1000000,5946,14661,784,134,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:01,4645,81185,True,3,190,25264,55,1738,2222,AA,36,37,3,1,1,1,0,16,1806,123640,23,0,9999999,1000000,5930,14661,794,138,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:01,4645,81186,True,3,190,25610,55,1733,2222,AA,36,37,3,1,1,1,0,16,1806,123294,23,0,9999999,1000000,5910,14661,793,135,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:01,4645,81187,True,3,190,25955,55,1728,2222,AA,36,37,3,1,1,1,0,16,1806,122949,22,0,9999999,1000000,5908,14661,791,137,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:01,4645,81188,True,3,190,26299,55,1725,2222,AA,36,37,3,1,1,1,0,16,1806,122605,22,0,9999999,1000000,5886,14661,791,136,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:01,4645,81189,True,3,190,26984,55,1716,2222,AA,36,37,3,1,1,1,0,16,1806,121920,22,0,9999999,1000000,5875,14661,793,139,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:02,4645,81190,True,3,190,26984,55,1716,2222,AA,36,37,3,1,1,1,0,16,1806,121920,22,0,9999999,1000000,5855,14661,785,137,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:02,4645,81191,True,3,190,27674,55,1706,2222,AA,36,37,3,1,1,1,0,16,1806,121230,22,0,9999999,1000000,5839,14661,794,137,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:02,4645,81192,True,3,190,27674,55,1706,2222,AA,36,37,3,1,1,1,0,16,1806,121230,22,0,9999999,1000000,5818,14661,795,137,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:24:02,4645,81193,True,3,190,28014,55,1702,2222,AA,36,37,3,1,1,1,0,16,1806,120890,21,0,9999999,1000000,5797,14661,793,135,0,0,0,0,0,1,0,65535,2,-1,AA,0
